trip_id,SAMPN,PERNO,PLANO,TRIP_WEIGHT,TAZ,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,DEP_HR,DEP_MIN,ARR_HR,ARR_MIN,DRIVER,DRIVER,TOLL_NO,TOLL_NO,TOTTR,TOTTR_NEXT,HHMEM,PER1,PER2,PER3,PER4,PER5,PER6
24565,8492,4,1,123.75640478145016,689,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24566,8492,4,2,123.75640478145016,732,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,15,2,2,2,2,0,0,0,,,,,,
24567,8493,1,1,46.458912613528895,689,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24568,8493,1,2,46.458912613528895,689,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,15,2,2,2,2,0,0,0,,,,,,
24569,8493,2,1,157.09365932265297,689,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24570,8493,2,2,157.09365932265297,689,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,15,2,2,2,2,0,0,0,,,,,,
24571,8493,3,1,99.01497661759738,689,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24572,8493,3,2,99.01497661759738,689,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,15,2,2,2,2,0,0,0,,,,,,
24573,8493,4,1,99.01497661759738,689,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24574,8493,4,2,99.01497661759738,689,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,15,2,2,2,2,0,0,0,,,,,,
24575,8494,1,1,123.75640478145016,832,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,30,2,2,2,2,0,0,0,,,,,,
24576,8494,1,2,123.75640478145016,732,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,30,2,2,2,2,0,0,0,,,,,,
24577,8494,2,1,123.75640478145016,690,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24578,8494,2,2,123.75640478145016,732,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,16,0,16,30,2,2,2,2,0,0,0,,,,,,
24579,8494,3,1,123.75640478145016,690,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,15,2,2,2,2,0,0,0,,,,,,
24580,8494,3,2,123.75640478145016,690,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,16,0,16,30,2,2,2,2,0,0,0,,,,,,
24581,3055,1,1,72.83157142034374,488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,14,0,1,1,1,1,0,0,0,,,,,,
24582,3055,1,2,72.83157142034374,572,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,20,1,1,1,1,0,0,0,,,,,,
24583,3055,2,1,5.22808686674962,1033,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30,1,1,1,1,0,0,0,,,,,,
24584,3055,2,2,5.22808686674962,572,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,18,0,1,1,1,1,0,0,0,,,,,,
24585,3055,3,1,19.6332795075822,1033,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,9,0,10,0,1,1,1,1,0,0,0,,,,,,
24586,3055,3,2,19.6332795075822,572,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,18,0,1,1,1,1,0,0,0,,,,,,
24587,3055,4,1,19.6332795075822,1033,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,9,0,10,0,1,1,1,1,0,0,0,,,,,,
24588,3055,4,2,19.6332795075822,572,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,18,0,1,1,1,1,0,0,0,,,,,,
24589,2976,1,1,203.52205019768172,183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,30,15,0,1,1,2,2,0,0,0,,,,,,
24590,2976,1,2,203.52205019768172,39046,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,23,55,23,59,2,2,2,2,0,0,0,,,,,,
24591,2976,2,1,24.420452869166564,39048,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,8,30,9,0,1,1,2,2,0,0,0,,,,,,
24592,2976,2,2,24.420452869166564,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,15,30,16,0,1,1,2,2,0,0,0,,,,,,
24593,2977,1,1,34.45138212188132,581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,30,9,0,1,1,2,2,0,0,0,,,,,,
24594,2977,1,2,34.45138212188132,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,30,17,0,1,1,2,2,0,0,0,,,,,,
24595,3036,1,1,91.7327810947372,592,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,15,9,0,2,2,2,2,0,0,0,,,,,,
24596,3036,1,2,91.7327810947372,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,45,18,0,2,2,2,2,0,0,0,,,,,,
24597,3036,2,1,91.7327810947372,592,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
24598,3036,2,2,91.7327810947372,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,50,18,0,2,2,2,2,0,0,0,,,,,,
24599,3036,3,1,25.57882068037441,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,30,9,0,2,2,2,2,0,0,0,,,,,,
24600,3036,3,2,25.57882068037441,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
24601,3036,4,1,32.250299568478454,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,40,9,0,2,2,2,2,0,0,0,,,,,,
24602,3036,4,2,32.250299568478454,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,50,19,0,2,2,2,2,0,0,0,,,,,,
24603,3036,5,1,32.250299568478454,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,9,0,2,2,2,2,0,0,0,,,,,,
24604,3036,5,2,32.250299568478454,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,50,19,0,2,2,2,2,0,0,0,,,,,,
24605,3036,6,1,91.7327810947372,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,12,0,12,10,2,2,2,2,0,0,0,,,,,,
24606,3036,6,2,91.7327810947372,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,50,23,11,2,2,2,2,0,0,0,,,,,,
24607,3036,7,1,32.250299568478454,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,12,0,13,0,2,2,2,2,0,0,0,,,,,,
24608,3036,7,2,32.250299568478454,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,1,23,15,2,2,2,2,0,0,0,,,,,,
24609,3036,8,1,32.250299568478454,573,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
24610,3036,8,2,32.250299568478454,573,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,23,30,23,40,2,2,2,2,0,0,0,,,,,,
24611,3011,1,1,74.25539309203923,39038,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,10,0,10,20,2,2,2,2,2,0,0,0,,,,,
24612,3011,1,2,74.25539309203923,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,11,20,11,40,2,2,2,2,2,2,0,0,,,,,
24613,3011,2,1,57.66464412285913,505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0,13,30,1,1,2,2,0,0,0,,,,,,
24614,3011,2,2,57.66464412285913,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,21,30,22,0,1,1,2,2,0,0,0,,,,,,
24615,3011,3,1,19.6332795075822,1031,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,0,9,0,2,2,2,2,3,0,0,0,,,,,
24616,3011,3,2,19.6332795075822,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,0,17,0,2,2,2,2,3,3,0,0,,,,,
24617,3011,4,1,85.43606524731153,39028,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,30,7,0,2,2,2,2,0,0,0,,,,,,
24618,3011,4,2,85.43606524731153,39046,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,14,30,15,15,2,2,2,2,0,0,0,,,,,,
24619,3011,5,1,68.34990102525953,73,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,8,30,2,2,2,2,0,0,0,,,,,,
24620,3011,5,2,68.34990102525953,39046,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,15,2,2,2,2,0,0,0,,,,,,
24621,3011,6,1,68.34990102525953,73,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,8,30,2,2,2,2,0,0,0,,,,,,
24622,3011,6,2,68.34990102525953,39046,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,15,2,2,2,2,0,0,0,,,,,,
24623,3011,7,1,116.54261924200338,39007,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,30,7,0,2,2,2,2,0,0,0,,,,,,
24624,3011,7,2,116.54261924200338,39046,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,0,2,2,2,2,0,0,0,,,,,,
24625,3012,1,1,175.81520344391393,515,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,12,0,12,20,1,1,2,2,0,0,0,,,,,,
24626,3012,1,2,175.81520344391393,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,13,45,14,0,1,1,2,2,0,0,0,,,,,,
24627,3012,2,1,67.15134890595047,976,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,15,0,15,30,2,2,2,2,2,0,0,3,,,,,
24628,3012,2,2,67.15134890595047,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,0,16,31,2,2,2,2,2,2,0,3,,,,,
24629,3012,3,1,41.44640239390308,976,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,15,0,15,30,2,2,2,2,2,0,0,2,,,,,
24630,3012,3,2,41.44640239390308,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,0,16,31,2,2,2,2,2,2,0,2,,,,,
24631,3013,1,1,175.81520344391393,514,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,12,0,12,15,1,1,2,2,1,0,0,2,,,,,
24632,3013,1,2,175.81520344391393,39046,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,13,45,14,0,1,1,2,2,1,1,0,2,,,,,
24633,3013,1,3,175.81520344391393,514,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,20,0,20,15,2,2,2,2,0,1,0,,,,,,
24634,3013,1,4,175.81520344391393,514,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,22,15,22,30,2,2,2,2,0,0,0,,,,,,
24635,3013,2,1,67.15134890595047,514,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,12,0,12,15,2,2,2,2,1,0,0,1,,,,,
24636,3013,2,2,67.15134890595047,39046,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,13,45,14,0,2,2,2,2,1,1,0,1,,,,,
24637,3014,1,1,95.49477733633962,910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,7,50,1,1,1,1,0,0,0,,,,,,
24638,3014,1,2,95.49477733633962,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,51,1,1,1,1,0,0,0,,,,,,
24639,3014,2,1,71.00257825315718,531,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,22,0,22,20,2,2,2,2,2,0,0,0,,,,,
24640,3014,2,2,71.00257825315718,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,22,30,22,50,2,2,2,2,2,2,0,0,,,,,
24641,3014,4,1,24.420452869166564,1367,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,9,0,9,30,2,2,2,2,2,0,0,0,,,,,
24642,3014,4,2,24.420452869166564,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,14,30,15,0,2,2,2,2,2,2,0,0,,,,,
24643,3015,1,1,203.52205019768172,39010,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,8,0,8,30,1,1,2,2,4,0,3,3,4,5,6,,
24644,3015,1,2,203.52205019768172,39026,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,8,45,8,55,1,1,2,2,0,4,0,,,,,,
24645,3015,1,3,203.52205019768172,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,11,45,12,0,1,1,2,2,0,0,0,,,,,,
24646,3015,1,4,203.52205019768172,39010,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,13,15,13,25,1,1,2,2,0,0,0,,,,,,
24647,3015,1,5,203.52205019768172,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,13,40,13,55,1,1,2,2,4,0,3,3,4,5,6,,
24648,3015,2,1,71.00257825315718,183,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,13,0,13,30,1,1,2,2,0,0,0,,,,,,
24649,3015,2,2,71.00257825315718,39046,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,31,1,1,2,2,0,0,0,,,,,,
24650,3015,3,1,41.44640239390308,39010,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,0,8,30,2,2,2,2,4,0,3,1,4,5,6,,
24651,3015,3,2,41.44640239390308,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,13,35,13,55,2,2,2,2,4,4,3,1,4,5,6,,
24652,3015,4,1,31.51704706372185,39010,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,0,8,30,2,2,2,2,4,0,3,1,3,5,6,,
24653,3015,4,2,31.51704706372185,39046,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,13,35,13,55,2,2,2,2,4,4,3,1,3,5,6,,
24654,3065,1,1,105.74607581456598,39038,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,7,0,7,10,2,2,2,2,0,0,0,,,,,,
24655,3065,1,2,105.74607581456598,572,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,7,50,8,0,2,2,2,2,0,0,0,,,,,,
24656,3065,1,3,105.74607581456598,1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,30,8,59,1,1,1,1,0,0,0,,,,,,
24657,3065,1,4,105.74607581456598,572,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,30,1,1,1,1,0,0,0,,,,,,
24658,3065,2,1,55.36609552784695,39038,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,7,10,7,10,2,2,2,2,0,0,0,,,,,,
24659,3065,2,2,55.36609552784695,572,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,7,50,8,0,2,2,2,2,0,0,0,,,,,,
24660,3065,3,1,207.8578896337462,1361,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,7,30,8,0,1,1,2,2,2,0,0,0,,,,,
24661,3065,3,2,207.8578896337462,572,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,16,1,16,30,1,1,2,2,2,2,0,0,,,,,
24662,2990,1,1,209.0525968896229,1354,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
24663,2990,1,2,209.0525968896229,531,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,30,20,30,2,2,2,2,0,0,0,,,,,,
24664,2990,1,3,209.0525968896229,531,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,20,30,20,35,2,2,2,2,0,0,0,,,,,,
24665,2990,1,4,209.0525968896229,531,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,50,20,55,2,2,2,2,0,0,0,,,,,,
24666,2990,2,1,98.08977048023807,1348,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
24667,2990,2,2,98.08977048023807,531,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,30,20,30,2,2,2,2,0,0,0,,,,,,
24668,2990,3,1,209.0525968896229,1348,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
24669,2990,3,2,209.0525968896229,531,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,30,20,31,2,2,2,2,0,0,0,,,,,,
24670,2990,4,1,98.08977048023807,1348,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
24671,2990,4,2,98.08977048023807,531,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,30,20,31,2,2,2,2,0,0,0,,,,,,
24672,2990,5,1,209.0525968896229,1348,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
24673,2990,5,2,209.0525968896229,531,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,30,20,31,2,2,2,2,0,0,0,,,,,,
24674,2991,1,1,157.1300171008221,620,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,8,0,8,30,2,2,2,2,0,0,0,,,,,,
24675,2991,1,2,157.1300171008221,531,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,16,0,17,0,2,2,2,2,0,0,0,,,,,,
24676,2991,2,1,360.00534850500725,519,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,8,45,9,0,2,2,2,2,0,0,0,,,,,,
24677,2991,2,2,360.00534850500725,531,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,18,0,18,30,2,2,2,2,0,0,0,,,,,,
24678,2992,1,1,213.79474049393417,704,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,7,14,7,14,1,1,2,2,2,0,1,2,3,,,,
24679,2992,1,2,213.79474049393417,1344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,14,8,30,1,1,1,1,0,2,0,,,,,,
24680,2992,1,6,213.79474049393417,531,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,45,17,20,1,1,2,2,0,0,0,,,,,,
24681,2992,2,1,78.01015746560915,604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,50,7,5,1,1,2,2,0,0,0,,,,,,
24682,2992,2,2,78.01015746560915,531,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,30,1,1,2,2,0,0,0,,,,,,
24683,2992,3,1,31.51704706372185,704,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,7,0,7,14,2,2,2,2,0,0,0,,,,,,
24684,2992,3,2,31.51704706372185,531,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,40,15,30,2,2,2,2,0,0,0,,,,,,
24685,2992,4,1,104.6668436138053,704,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,7,0,7,14,2,2,2,2,0,0,0,,,,,,
24686,2992,4,2,104.6668436138053,531,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,40,14,30,2,2,2,2,0,0,0,,,,,,
24687,3051,1,4,225.3700019042831,184,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,16,30,16,45,1,1,1,1,1,0,0,3,,,,,
24688,3051,1,5,225.3700019042831,573,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,18,20,1,1,2,2,1,1,0,3,,,,,
24689,3051,2,3,70.90118407316677,449,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,17,0,17,20,1,1,2,2,0,0,0,,,,,,
24690,3051,2,4,70.90118407316677,1339,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,20,15,21,0,1,1,2,2,0,0,0,,,,,,
24691,3051,2,5,70.90118407316677,573,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,23,0,23,59,1,1,2,2,0,0,0,,,,,,
24692,3110,1,1,73.42407739109768,590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,6,1,1,2,2,0,0,0,,,,,,
24693,3110,1,2,73.42407739109768,535,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,10,1,1,2,2,0,0,0,,,,,,
24694,3029,1,1,51.79211050729831,519,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,6,0,6,30,2,2,2,2,0,0,0,,,,,,
24695,3029,1,2,51.79211050729831,39004,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,15,0,15,30,2,2,2,2,0,0,0,,,,,,
24696,3029,2,1,51.79211050729831,533,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,15,2,2,2,2,0,0,0,,,,,,
24697,3029,2,2,51.79211050729831,39004,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,14,0,14,15,2,2,2,2,0,0,0,,,,,,
24698,3029,3,1,214.35131577939373,1011,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,5,0,5,40,2,2,2,2,0,0,0,,,,,,
24699,3029,3,2,214.35131577939373,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,0,18,40,2,2,2,2,0,0,0,,,,,,
24700,3029,4,1,28.34595676901133,106,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,8,0,8,20,2,2,2,2,0,0,0,,,,,,
24701,3029,4,2,28.34595676901133,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,21,0,21,15,2,2,2,2,0,0,0,,,,,,
24702,3029,5,1,206.08682917337683,1011,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,5,0,5,40,2,2,2,2,0,0,0,,,,,,
24703,3029,5,2,206.08682917337683,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,0,18,40,2,2,2,2,0,0,0,,,,,,
24704,3029,6,1,206.08682917337683,894,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,6,30,2,2,2,2,0,0,0,,,,,,
24705,3029,6,2,206.08682917337683,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,17,30,2,2,2,2,0,0,0,,,,,,
24706,3029,7,1,206.08682917337683,894,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,6,30,2,2,2,2,0,0,0,,,,,,
24707,3029,7,2,206.08682917337683,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,17,30,2,2,2,2,0,0,0,,,,,,
24708,3029,8,1,206.08682917337683,894,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,6,30,2,2,2,2,0,0,0,,,,,,
24709,3029,8,2,206.08682917337683,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,17,30,2,2,2,2,0,0,0,,,,,,
24710,3029,9,1,206.08682917337683,894,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,6,30,2,2,2,2,0,0,0,,,,,,
24711,3029,9,2,206.08682917337683,39004,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,17,30,2,2,2,2,0,0,0,,,,,,
24712,3030,1,1,197.13976226492235,728,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,0,6,30,2,2,2,2,0,0,0,,,,,,
