household_id,has_labourer,household_id,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,geocode,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id
2921,False,5126,3,48,0,3,0,0,3,2,1,0,1,2,3,,"25.170495,55.421305",621/ Al Warsan 1,Al Awir road,Dragon Mart,,1,TTF-E-35,tf,2014-05-31,22:43:00,,621,27006
2922,False,5127,3,48,0,2,0,0,2,2,0,0,1,2,3,,"25.161542,55.419910",621/ Al Warsan 1,Manama,G01,International City,1,TTF-E-35,tf,2014-05-31,23:08:00,,621,27007
2923,False,5128,3,48,0,1,0,0,1,2,0,0,1,10,3,,"25.161542,55.419910",621/ Al Warsan 1,Manama,G01,International City,1,TTF-E-35,tf,2014-05-31,23:37:00,,621,27007
2924,False,5129,3,48,0,4,0,0,4,2,1,0,1,2,3,,"25.161542,55.419910",621/ Al Warsan 1,Manama,I10,International City,1,TTF-E-35,tf,2014-05-31,23:48:00,,621,27007
2925,False,5130,3,48,0,4,0,0,4,2,4,0,1,1,3,,"25.163056,55.418580",621/Al Waran1,manama road,I-11,Dragon mart,1,TTF-E-34,tf,2014-05-31,15:04:00,,621,27007
2926,False,5131,3,48,0,1,0,0,1,2,0,0,1,3,3,,"25.163056,55.418580",Al warsan 1/621,manama street,I-11,Dragon Mart,1,TTF-E-34,tf,2014-05-31,17:02:00,,621,27007
2927,False,5132,3,48,0,4,0,0,4,2,4,0,1,1,3,,"25.163056,55.418580",al warsan 1/621,manama street,I-11,dragon mart,1,TTF-E-34,tf,2014-05-31,17:20:00,,621,27007
2928,False,5134,3,48,0,3,0,0,3,2,1,0,1,2,3,,"25.163056,55.418580",al warsan 1/621,manama street,g-01,dragon mart,1,TTF-E-34,tf,2014-05-31,19:54:00,,621,27007
2929,False,5135,3,48,0,4,0,0,4,2,0,0,1,1,3,,"25.163056,55.418580",al warsan 1/621,manama street,G-01,dragon mart,1,TTF-E-34,tf,2014-05-31,20:24:00,,621,27007
2930,False,5136,3,48,0,3,0,0,3,2,1,0,1,2,3,,"25.163056,55.418580",al warsan 1/621,manama street,G-01,dragon mart,1,TTF-E-34,tf,2014-05-31,21:10:00,,621,27007
2931,False,5137,3,48,0,5,0,0,5,2,0,0,1,1,3,,"25.163056,55.418580",Al warsan 1/621,manama street,G-01,dragon mart,1,TTF-E-34,tf,2014-05-31,22:29:00,,621,27007
2932,False,5138,3,48,0,4,0,0,4,2,0,0,1,1,3,,"25.163056,55.418580",al warsan 1/621,manama street,I-10,dragon mart,1,TTF-E-34,tf,2014-05-31,23:10:00,,621,27007
2933,False,5139,3,48,0,4,0,0,4,2,1,0,1,1,3,,"25.163056,55.418580",,manma street,I-10,dragon mart,1,TTF-E-34,tf,2014-05-31,00:06:00,,621,27007
2934,False,5140,3,48,0,4,0,0,4,2,0,0,1,1,3,,"25.163056,55.418580",warsan1/621,manama street,I-10,dragon mart,1,TTF-E-34,tf,2014-05-31,00:49:00,,621,27007
2935,False,5141,4,44,0,3,0,0,3,2,0,0,1,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,14:38:00,,621,27008
2936,False,5142,4,44,0,2,0,0,2,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International CIty,1,TTF-D-18,tf,2014-05-31,14:46:00,,621,27008
2937,False,5143,4,44,0,3,0,0,3,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International CIty,1,TTF-D-18,tf,2014-05-31,14:50:00,,621,27008
2938,False,5144,4,44,0,2,0,0,2,2,0,0,2,3,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,14:54:00,,621,27008
2939,False,5145,4,44,0,3,0,0,3,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,M01,International City,1,TTF-D-18,tf,2014-05-31,14:58:00,,621,27008
2940,False,5146,4,44,0,3,0,0,3,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:03:00,,621,27008
2941,False,5147,4,44,0,4,0,0,4,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:08:00,,621,27008
2942,False,5148,4,44,0,4,0,0,4,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:12:00,,621,27008
2943,False,5149,4,44,0,4,0,0,4,2,1,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:16:00,,621,27008
2944,False,5150,4,44,0,2,0,0,2,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:22:00,,621,27008
2945,False,5151,4,44,0,2,0,0,2,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:25:00,,621,27008
2946,False,5152,4,44,0,4,0,0,4,2,0,0,2,4,3,,"25.158415,55.410941",621,D67,Persia M01,International City,1,TTF-D-18,tf,2014-05-31,15:28:00,,621,27008
2947,False,5153,4,48,0,6,0,0,6,3,2,0,2,10,3,,"25.157045,55.411048",621/ Al Warsan 1,Manama Street,K02,International City,1,TTF-D-21,tf,2014-05-31,14:48:00,,621,27008
2948,False,5154,4,16,0,3,0,0,3,3,0,0,2,1,3,,"25.157045,55.411048",621/ Al Warsan 1,Manama Street,K03,International City,1,TTF-D-21,tf,2014-05-31,15:39:00,,621,27008
2949,False,5163,2,134,0,3,0,0,3,3,3,0,1,1,5,,"24.853770,55.057747","Saih Shuiab2, 531",-,DIC,-,1,TTF-A-24,tf,2014-06-02,18:08:00,,531,1037
2950,False,5164,2,134,0,4,0,0,4,3,0,1,1,1,5,,"24.853653,55.058091","Saih Shuiab2,531",-,DIC,-,1,TTF-A-24,tf,2014-06-02,18:30:00,,531,1037
2951,False,5165,2,134,0,6,0,0,6,3,0,0,1,1,5,,"24.853653,55.058091","Saih Shuiab2,531",-,DIC,-,1,TTF-A-24,tf,2014-06-02,18:54:00,,531,1037
2952,False,5166,2,134,0,5,0,0,5,3,0,0,1,1,5,,"24.853361,55.058434","Saih Shuiab2,531",-,-,-,1,TTF-A-24,tf,2014-06-02,19:28:00,,531,1037
2953,False,5167,2,134,0,5,0,0,5,3,0,0,1,1,5,,"24.853361,55.058434","Saih Shuaib2,531",-,DIC,-,1,TTF-A-24,tf,2014-06-02,19:59:00,,531,1037
2954,False,5168,3,134,0,4,0,0,4,3,0,0,1,1,3,,"24.854743,55.058112",531,Seikh Mohammed bin zayed,6,-,1,TTF-E-33,tf,2014-06-02,18:02:00,,531,1037
2955,False,5171,3,134,0,5,0,0,5,3,0,0,1,1,3,,"24.853964,55.058541",531,Seikh Mohammed Bin Zayed Road,5,-,1,TTF-E-33,tf,2014-06-02,19:57:00,,531,1037
2956,False,5172,3,134,0,7,0,0,6,3,3,0,1,1,5,,"24.853964,55.058477",Saih Shuhaib 2/ 531,Seikh Mohammed Bin zayed road,5,-,1,TTF-E-33,tf,2014-06-02,20:52:00,,531,1037
2957,False,5173,3,134,0,4,0,0,4,2,4,0,1,1,3,,"24.854685,55.058992",531,-,6,Fatema Supermarket,1,TTF-A-15,tf,2014-06-02,18:01:00,,531,1037
2958,False,5174,3,134,0,3,0,0,3,3,0,0,1,1,3,,"24.855191,55.059421",531,-,Rouj Pipline Service,Fatema Supermarket,1,TTF-A-15,tf,2014-06-02,18:52:00,,531,1037
2959,False,5175,3,134,0,5,0,0,5,3,0,0,1,1,3,,"24.854821,55.059185",531,-,5,Fatima Supermarket,1,TTF-A-15,tf,2014-06-02,20:09:00,,531,1037
2960,False,5176,3,134,0,5,0,0,5,3,0,0,1,1,5,,"24.854626,55.058928",531,-,-,-,1,TTF-A-15,tf,2014-06-02,20:41:00,,531,1037
2961,False,5177,3,134,0,5,0,0,5,3,0,0,1,1,5,,"24.854938,55.058906",531,-,5,Fatima Superma,1,TTF-A-15,tf,2014-06-02,21:05:00,,531,1037
2962,False,5178,3,134,0,5,0,0,5,3,2,0,2,1,3,,"24.854899,55.058198","Saih Shuaib 2, 531",Sheikh zayed Rd,black 6,-,1,TTF-A-08,tf,2014-06-02,19:31:00,,531,1037
2963,False,5179,3,134,0,5,0,0,5,3,0,0,1,2,3,,"24.854782,55.058155","Saih Shuaib 2, 531",Sheikh Mohammed Bin Zayed Rd,Block 6,-,1,TTF-A-08,tf,2014-06-02,20:24:00,,531,1037
2964,False,5180,3,134,0,5,0,0,5,3,0,0,1,2,3,,"24.854743,55.058198","Saih Shuaib 2, 531",Sheikh Mohammed Bin Zayed Rd,Block 6,-,1,TTF-A-08,tf,2014-06-02,22:19:00,,531,1037
2965,False,5181,3,134,0,5,0,0,5,3,0,0,1,2,3,,"24.854724,55.058155","Saih Shuaib 2, 531",Shiekh Mohammed Bin Zayed Rd,Block 6,-,1,TTF-A-08,tf,2014-06-02,23:15:00,,531,1037
2966,False,5182,3,134,0,5,0,0,5,3,0,0,1,2,3,,"24.854665,55.058155","Saith Shuaib 2, 531",Sheikh Mohammed Bin Zayed Rd,Block 6,-,1,TTF-A-08,tf,2014-06-02,23:42:00,,531,1037
2967,False,5183,3,50,0,5,0,0,5,3,0,0,2,1,3,,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:18:00,,531,1037
2968,False,5184,3,50,0,7,0,0,7,3,0,0,2,1,3,,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:30:00,,531,1037
2969,False,5185,3,50,0,10,0,0,10,3,0,0,3,1,3,,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:44:00,,531,1037
2970,False,5187,3,30,0,5,0,0,3,3,0,0,1,1,5,,"24.843138,55.065193",531/Saih Shuaib 2,-,-,-,1,TTF-C-11,tf,2014-06-02,19:51:00,,532,1038
2971,False,5188,1,5,0,4,0,0,4,1,2,0,4,8,1,,"25.097939,55.341418","Al Wadi Al Safa 2, 643",Sheikh Mohammed Bin Zayed Rd,WR 11- 48,Falcon City of Wonders,1,TTF-A-08,tf,2014-06-03,21:35:00,,643,18007
2972,False,5189,1,4,0,3,1,0,3,2,2,0,4,8,1,,"25.097725,55.341729",Al Wadi Al Safa,Sheikh Mohammed Bin  Zayed Rd,WR 11-06,Falcon City,1,TTF-A-08,tf,2014-06-03,22:22:00,,643,18007
2973,False,5190,1,0,2,3,2,2,3,2,2,0,9,9,1,,"25.098483,55.342920",Wadi Al Safa 2/643,Sheikh Mohammad Bin Zayed Road,-,Falcon City,1,TTF-A-14,tf,2014-06-03,17:10:00,,643,18007
2974,False,5191,1,0,0,3,2,0,3,2,3,0,9,9,1,,"25.097919,55.342512",Wadi Al Safa 2/643,Sheikh Mohammad Bin Zayed,-,Falcon City,1,TTF-A-14,tf,2014-06-03,17:46:00,,643,18007
2975,False,5192,1,0,0,4,1,0,4,2,2,0,9,9,1,,"25.098774,55.343521",Wadi Al Safa 2/643,Sheikh Mohammad Bin Zayed,-,Falcon City,1,TTF-A-14,tf,2014-06-03,18:21:00,,643,18007
2976,False,5193,1,0,0,1,0,0,1,2,1,0,9,5,1,,"25.107965,55.369828",Wadi Al Safa 2/ 643,Sheikh Mohammad Bin Zayed,-,Liwan,1,TTF-A-14,tf,2014-06-03,19:21:00,,643,18006
2977,False,5194,1,0,0,3,0,0,3,2,2,0,9,7,1,,"25.110433,55.368004",Wadi Al Safa 2/ 643,Sheikh Mohammad Bin Zayed,-,Liwan,1,TTF-A-14,tf,2014-06-03,19:46:00,,643,18006
2978,False,5195,2,1,0,4,0,0,4,2,2,0,9,7,1,,"25.099114,55.343252",643/ Wadi Al safa 2,Near Seikh Mohammed Bin Zayed Road,Wr11-38,Falcon City,1,TTF-E-33,tf,2014-06-03,17:32:00,,643,18007
2979,False,5196,5,60,0,2,0,0,2,2,1,0,9,3,3,,"25.102252,55.371566",Liwan/643,Near Seikh Mohammed Bin Zayed Road,R68,,1,TTF-E-33,tf,2014-06-03,19:29:00,,643,18006
2980,False,5197,5,60,0,5,0,0,4,2,1,0,9,4,3,,"25.102155,55.371394",Wadi Al Safa 2/643,Dubai-AlAin Road,R68,Nad Al Sheba Army Camp,1,TTF-E-33,tf,2014-06-03,20:08:00,,643,18006
2981,False,5198,1,1,0,4,1,0,3,2,2,0,9,8,1,,"25.098774,55.343199",643 wadi al safa 2,-,Wr11_28,Falcon city,1,TTF-A-15,tf,2014-06-03,17:08:00,,643,18007
2982,False,5199,100,9,0,4,0,0,4,2,1,0,2,5,3,,"25.273883,55.370643",BUSTAN QUSAIS,-,-,-,1,TTF-C-01,tf,2014-06-03,18:36:00,,232,289
2983,False,5200,3,21,0,2,0,0,2,2,1,0,1,3,3,,"25.274484,55.370708",QUSAIS 1,,,,1,TTF-B-02,tf,2014-06-03,19:21:00,,232,289
2984,False,5201,3,21,0,3,0,0,3,2,1,1,2,3,3,,"25.274465,55.370750",al qusais1/ 232,,saeed ibrahim bldng,,1,TTF-B-02,tf,2014-06-03,19:36:00,,232,289
2985,False,5202,3,64,0,4,0,0,2,2,1,0,1,10,3,,"25.273039,55.370675",al qusais 1 ,-,BLUE BLDG,-,1,TTF-B-03,tf,2014-06-03,18:35:00,,232,289
2986,False,5204,3,90,0,2,0,0,2,2,1,0,1,5,3,,"25.273630,55.371265",232/al qusais 1,1b street,22 moosa abdul rahman building ,,1,TTF-D-17,tf,2014-06-03,18:47:00,,232,289
2987,False,5205,3,90,0,3,0,0,3,2,0,0,1,4,3,,"25.273669,55.371308",QUSAIS 1,,,,1,TTF-D-17,tf,2014-06-03,19:08:00,,232,289
2988,False,5206,3,90,0,1,0,0,1,2,1,0,1,4,3,,"25.273659,55.371265",QUSAIS 1,,,,1,TTF-D-17,tf,2014-06-03,19:34:00,,232,289
2989,False,5207,3,90,0,3,0,0,3,2,2,0,1,5,3,,"25.273621,55.371287",QUSAIS 1,,,,1,TTF-D-17,tf,2014-06-03,19:50:00,,232,289
2990,False,5208,3,90,1,3,0,1,3,2,1,0,1,5,3,,"25.273650,55.371341",QUSAIS 1,,,,1,TTF-D-17,tf,2014-06-03,20:36:00,,232,289
2991,False,5209,3,90,0,1,0,0,1,2,1,0,1,3,3,,"25.273630,55.371394M[y=mn ",QUSAIS 1,,,,1,TTF-D-17,tf,2014-06-03,21:03:00,,232,289
2992,False,5210,3,92,0,2,0,0,2,2,0,0,1,3,3,,"25.271564,55.367306",Al Qusais/232,,Mosa Abdul Rahman Building,,1,TTF-E-36,tf,2014-06-03,18:41:00,,226,265
2993,False,5211,3,92,0,3,0,0,3,2,1,0,1,3,3,,"25.271535,55.367274",Al Qusais/232,,Mosa Abdul Rehman,,1,TTF-E-36,tf,2014-06-03,19:46:00,,226,265
2994,False,5218,1,1,0,4,0,0,4,2,0,0,1,4,3,,"25.272631,55.318093",123,-,-,-,1,TTF-B-28,tf,2014-06-03,19:16:00,,123,85
2995,False,5219,3,25,0,3,0,0,3,2,0,0,1,3,3,,"25.271418,55.317632",123- Al Muteena,Salahuddin Road,Building 6,Fish Roundabout,1,TTF-D-23,tf,2014-06-03,18:40:00,,123,86
2996,False,5220,3,25,1,6,0,1,6,2,0,0,1,5,3,,"25.271515,55.317911",123- Al Muteena,Salahuddin Road,,Fish Roundabout,1,TTF-D-23,tf,2014-06-03,19:15:00,,123,86
2997,False,5221,4,40,0,2,0,0,2,2,1,0,1,10,3,,"25.272127,55.318050",123/ Al Muteena,22A Street,6,Rigga Metro,1,TTF-D-16,tf,2014-06-03,18:37:00,,123,85
2998,False,5223,21,210,0,2,0,0,2,2,1,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumeirah Golf Estates,1,TTF-E-35,tf,2014-06-03,21:03:00,,685,1523
2999,False,5224,21,210,0,1,0,0,1,2,1,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumierah Golf Estates,1,TTF-E-35,tf,2014-06-03,21:31:00,,685,1523
3000,False,5225,21,210,0,2,0,0,2,2,0,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumierah Golf Estates,1,TTF-E-35,tf,2014-06-03,21:52:00,,685,1523
3001,False,5226,21,210,0,2,0,0,2,2,1,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumierah Golf Estates,1,TTF-E-35,tf,2014-06-03,22:20:00,,685,1523
3002,False,5227,21,210,0,2,0,0,2,2,1,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumeriah Golf Estates,1,TTF-E-35,tf,2014-06-03,22:46:00,,685,1523
3003,False,5228,21,210,0,2,0,0,2,2,2,0,1,2,3,,"25.033817,55.199347",685/ Me'aisem,Al Fay road,Lago Vista Tower C,Jumierah Golf Estates,1,TTF-E-35,tf,2014-06-03,23:13:00,,685,1523
3004,False,5230,2,1,0,6,0,0,6,2,2,1,4,10,1,,"25.013595,55.196943",685/me'aisem,Al fay road/e-44,A-19,Sienna Lakes,1,TTF-E-34,tf,2014-06-03,19:46:00,,685,1525
3005,False,5231,2,1,0,5,0,0,5,2,2,0,4,10,1,,"25.013595,55.196943",685/me'aisem,Al fah/e-44,A-28,sienna lakes,1,TTF-E-34,tf,2014-06-03,21:33:00,,685,1525
3006,False,5234,3,38,0,1,0,0,1,2,0,0,1,1,3,,"25.271079,55.307955","Naif,118",-,-,Near Naif Park,1,TTF-A-24,tf,2014-06-04,20:35:00,,118,48
3007,False,5235,4,0,0,4,0,0,4,2,0,0,1,1,3,,"25.271903,55.308598","Naif,118",-,-,Near Naif Park,1,TTF-A-24,tf,2014-06-04,21:08:00,,118,48
3008,False,5236,3,30,0,4,0,0,4,2,0,0,3,3,3,,"25.271292,55.308148",118/Naif,Al Musalla road,Fatima Mohammad bldg,Naif Park,1,TTF-A-15,tf,2014-06-04,19:46:00,,118,48
3009,False,5237,3,81,0,7,0,0,7,2,0,0,2,1,3,,"25.272243,55.308480",118/Naif,Al Musalla,S S Loota,Naif Park,1,TTF-A-15,tf,2014-06-04,20:21:00,,118,48
3010,False,5238,3,81,0,7,0,0,7,2,0,0,1,1,3,,"25.272000,55.308652",118/Naif,Musalla Road,S S Loota,-,1,TTF-A-15,tf,2014-06-04,21:25:00,,118,48
3011,False,5239,5,55,1,2,1,1,2,2,1,0,9,4,3,,"25.107013,55.370643"," Wadi Al Safa 2, 643",Sheikh Mohammed Bin Zayed Rd,R68,Liwan,1,TTF-A-08,tf,2014-06-04,13:57:00,,643,18006
3012,False,5240,5,55,0,2,0,0,2,2,1,0,9,2,3,,"25.106799,55.370407","Wadi Al Safa 2, 643",Dubai Al Ain Rd,R69,Liwan,1,TTF-A-08,tf,2014-06-04,14:39:00,,643,18006
3013,False,5241,5,55,1,2,0,1,2,2,1,0,9,2,3,,"25.106838,55.370450","Wadi Al Safa 2, 643",Dubai Al Ain Road,R69,Liwan,1,TTF-A-08,tf,2014-06-04,15:01:00,,643,18006
3014,False,5242,1,3,0,9,0,0,9,2,1,0,2,1,1,,"25.260241,55.328994","Port Saeed, 129",14 Street,7,NearDANAT,1,TTF-A-08,tf,2014-06-04,19:25:00,,129,145
3015,False,5243,1,1,0,10,0,0,10,2,0,0,1,1,4,,"25.260144,55.329005","Port Saeed, 129",14 Street,7B,-,1,TTF-A-08,tf,2014-06-04,23:10:00,,129,145
3016,False,5244,3,9,2,2,0,2,2,2,0,0,1,3,3,,"25.259814,55.329788",Port Saeed / 129,Al Ittihad Road,Rawaya Mohammad Amin ,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,19:16:00,,129,145
3017,False,5245,3,9,0,1,0,0,1,2,0,0,1,3,3,,"25.259125,55.329401",Port Saeed/ 129,Al Ittihad,Rawaya Mohammad Amin,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,20:43:00,,129,145
3018,False,5246,3,9,0,4,0,0,4,2,2,0,1,3,3,,"25.259271,55.329981",Port Saeed/129,Al Ittihad,Rawaya Mohammad Amin,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,20:53:00,,129,145
3019,False,5249,2,12,0,5,0,0,5,2,0,0,1,5,3,,"25.259329,55.329144",Port Saeed/129,Al Ittihad,Nasser Mohammad Lootah,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,22:02:00,,129,145
3020,False,5250,2,12,1,2,0,1,2,2,0,0,1,3,3,,"25.259465,55.328908",Port Saeed/129,Al Ittihad,Nasser Mohammad Lootah,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,22:22:00,,129,145
3021,False,5251,2,8,0,6,0,0,6,2,1,0,1,2,3,,"25.259756,55.330002",Port Saeed/129,Al Ittihad ,Building 6,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,22:36:00,,129,145
3022,False,5252,2,8,0,7,0,0,7,2,0,0,1,3,3,,"25.259562,55.330110",Port Saeed/129,Al Ittihad,Building 6,Behind DNATA headquarters,1,TTF-A-14,tf,2014-06-04,23:01:00,,129,145
3023,False,5253,3,30,0,4,0,0,2,2,1,0,3,3,3,,"25.271457,55.307933",118,-,Fatma Mohd Thani/41,Naif Park,1,TTF-E-33,tf,2014-06-04,19:51:00,,118,48
3024,False,5254,3,30,0,6,0,0,6,2,2,0,3,5,3,,"25.271486,55.307933",118,Al Musalla Road,Fatima Mohd,Naif Park,1,TTF-E-33,tf,2014-06-04,20:21:00,,118,48
3025,False,5255,3,81,0,6,0,0,6,2,1,0,3,3,3,,"25.272136,55.307912",118,Al Musalla Road,S.S.Lootah Building,Naif Park,1,TTF-E-33,tf,2014-06-04,22:02:00,,118,48
3026,False,5256,3,81,0,6,0,0,4,2,0,0,3,2,3,,"25.272136,55.30791225.272136,55.307912",118,Al Musalla Tower,SS Lootah building,Naif park,1,TTF-E-33,tf,2014-06-04,22:38:00,,118,48
3027,False,5258,4,25,0,7,0,0,7,2,0,0,2,1,3,,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,18:56:00,,118,31
3028,False,5260,5,30,0,10,0,0,10,2,0,0,2,1,3,,"25.272272,55.306066",118,-,-,-,1,TTF-C-11,tf,2014-06-04,20:09:00,,118,31
3029,False,5266,10,100,0,4,0,0,4,2,3,0,1,10,3,,"25.262269,55.317332",rigga al buteen,,,Diera city center,1,TTF-D-16,tf,2014-06-04,17:58:00,,125,115
3030,False,5267,11,122,0,3,0,0,1,2,3,0,4,9,3,,"25.261570,55.318694",Riggat Al Butten/125,Al makhtom rd,meraikhi tower,meraikhil tower,1,TTF-D-22,tf,2014-06-04,17:52:00,,125,115
3031,False,5268,11,122,0,4,0,0,4,2,2,0,1,5,3,,"25.261570,55.318695",125,Al makhtom rd,-,-,1,TTF-D-22,tf,2014-06-04,19:26:00,,125,115
3032,False,5269,1,1,0,2,0,0,2,1,3,0,1,2,1,,"25.289763,55.342973",132/ Al Wuheida,Abuhail road,Villa 13,Al Wuheida Park,1,TTF-E-35,tf,2014-06-04,20:15:00,,132,166
3033,False,5271,1,1,0,2,0,0,2,1,1,1,2,2,1,,"25.289763,55.342973",132/ Al Wuheida,Abuhail road,40,Al Wuheida Park,1,TTF-E-35,tf,2014-06-04,22:33:00,,132,166
3034,False,5273,1,10,0,3,0,0,3,2,1,0,2,4,1,,"25.290181,55.339165",132,22 Street,37,Wuheida Park,1,TTF-D-18,tf,2014-06-04,17:55:00,,132,165
3035,False,5274,1,6,0,5,0,0,5,2,2,0,2,5,1,,"25.289618,55.339808",132,22,33,Wuheida Park,1,TTF-D-18,tf,2014-06-04,18:39:00,,132,165
3036,False,5281,12,120,0,4,0,0,4,2,1,0,1,3,3,,"25.266334,55.309392","Al Rigga, 119", Al Maktoum Rd,Al Wasl ,-,1,TTF-A-08,tf,2014-06-05,20:24:00,,119,39
3037,False,5282,12,120,0,11,0,0,11,2,0,0,1,5,3,,"25.266334,55.309371",Ayal Rigga 119,Maktoum Road,Al Wasl,Baniyas Metro Station,1,TTF-A-08,tf,2014-06-05,21:37:00,,119,39
3038,False,5283,12,120,0,4,0,0,4,2,2,0,2,5,3,,"25.266344,55.309339",Ayal  Rigga 119,Al Maktoum Road,Al wasl Building,Baniyas Metro Station,1,TTF-A-08,tf,2014-06-05,23:08:00,,119,39
3039,False,5285,4,40,0,10,0,0,10,2,0,0,2,1,3,,"25.280024,55.315132","Al Baraha,122",6,Jhon Bldg,Braha Hosp,1,TTF-A-24,tf,2014-06-05,19:39:00,,122,71
3040,False,5286,3,30,0,5,0,0,5,2,0,0,2,1,3,,"25.280237,55.315261","Al Baraha,122",6,-,Near Al Baraha Hosp,1,TTF-A-24,tf,2014-06-05,20:09:00,,122,71
3041,False,5287,3,30,0,5,0,0,5,2,0,0,2,1,3,,"25.280324,55.315304","Al Baraha,122",6,-,Near Braha Hosp,1,TTF-A-24,tf,2014-06-05,20:34:00,,122,71
3042,False,5288,3,24,0,8,0,0,8,2,0,0,2,1,3,,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:17:00,,118,31
3043,False,5289,4,32,0,6,0,0,6,2,0,0,2,1,3,,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:44:00,,118,31
3044,False,5290,4,32,0,6,0,0,6,3,0,0,2,2,3,,"25.272398,55.305519",118,-,Al Noor Building,Naif Police Station ,1,TTF-C-11,tf,2014-06-05,18:15:00,,118,30
3045,False,5291,6,40,0,5,0,0,5,2,0,0,3,1,3,,"25.271923,55.305734",118,-,-,Naif Police Station,1,TTF-C-11,tf,2014-06-05,18:46:00,,118,31
3046,False,5292,4,12,1,3,0,1,3,2,0,0,1,2,3,,"25.280421,55.314800",122,Al Khaleej Road,26,AL Baraha hospital,1,TTF-E-33,tf,2014-06-05,19:43:00,,122,71
3047,False,5293,4,12,0,15,0,0,12,2,0,0,2,1,3,,"25.280441,55.314800",122,Al Khaleej,26,Al Baharaa,1,TTF-E-33,tf,2014-06-05,20:05:00,,122,71
3048,False,5294,4,28,1,3,0,1,3,2,0,0,2,2,3,,"25.280722,55.321344",122,Al Khaleej,Sultan,Al Barhaa Hospital,1,TTF-E-33,tf,2014-06-05,21:47:00,,122,78
3049,False,5295,3,28,0,2,0,0,2,2,0,0,3,2,3,,"25.280800,55.321312",122,Al Khaleej,Sultan Bldg,Al Barhaa Hospital,1,TTF-E-33,tf,2014-06-05,22:15:00,,122,78
3050,False,5296,3,30,0,6,0,0,6,2,0,0,3,1,3,,"25.272456,55.308341",118/Naif,Deira street,Blue bldg,Naif Park,1,TTF-A-15,tf,2014-06-05,16:25:00,,118,48
3051,False,5297,4,40,0,10,0,0,8,2,1,0,2,1,3,,"25.280063,55.314982",122/Al Baraha,Al Khaleej Road,John Bldg,Al Baraha Hospital,1,TTF-A-15,tf,2014-06-05,19:42:00,,122,71
3052,False,5300,16,48,0,5,0,0,5,2,2,0,2,3,3,,"25.267382,55.307815",Al Rigga/119,Al Maktoum,Al Futtaim Tower,Close to Baniyas metro,1,TTF-A-14,tf,2014-06-05,21:48:00,,119,39
3053,False,5301,12,10,0,5,0,0,5,2,3,0,2,4,3,,"25.267208,55.308158",Al Rigga/119,Al Maktoum,Al Wasl,Close to Baniyas metro,1,TTF-A-14,tf,2014-06-05,22:15:00,,119,39
